doc_id,date,region,chain_id,chain_name,customer_id,sku_id,product_group,qty,revenue_byn
S20260109-CH001-02020,2026-01-09,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,30,702.64
S20260225-CH001-02992,2026-02-25,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,91,738.01
S20260119-CH004-02234,2026-01-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,73,1036.94
S20260217-CH002-02832,2026-02-17,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,61,520.59
S20250106-CH003-00119,2025-01-06,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,26,196.27
S20260101-CH004-01871,2026-01-01,Гомель,CH004,Гиппо,CUST_CH004,SKU_OLD_001,Колбасы,49,598.73
S20250223-CH003-01096,2025-02-23,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,32,292.66
S20260120-CH004-02256,2026-01-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,12,273.77
S20260129-CH001-02426,2026-01-29,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,20,304.98
S20260106-CH002-01950,2026-01-06,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,68,895.75
S20260316-CH001-03363,2026-03-16,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_009,Деликатесы,23,623.06
S20260108-CH004-02012,2026-01-08,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,32,591.8
S20250130-CH003-00601,2025-01-30,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,56,661.9
S20250101-CH002-00009,2025-01-01,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,40,566.16
S20260327-CH003-03625,2026-03-27,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,31,338.14
S20260327-CH003-03626,2026-03-27,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,66,900.16
S20260325-CH003-03578,2026-03-25,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,54,400.68
S20250214-CH004-00916,2025-02-14,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,64,580.7
S20250320-CH001-01592,2025-03-20,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,35,397.84
S20260102-CH002-01883,2026-01-02,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,34,884.54
S20250218-CH004-00985,2025-02-18,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,52,621.73
S20260119-CH004-02231,2026-01-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,79,1261.7
S20250213-CH004-00893,2025-02-13,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,56,425.15
S20250222-CH004-01084,2025-02-22,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,43,308.31
S20250114-CH002-00276,2025-01-14,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,56,1002.51
S20260307-CH003-03192,2026-03-07,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_001,Колбасы,52,621.24
S20260330-CH003-03679,2026-03-30,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,66,491.0
S20250311-CH001-01407,2025-03-11,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,72,1281.43
S20260320-CH003-03473,2026-03-20,Гродно,CH003,Корона,CUST_CH003,SKU_009,Деликатесы,5,134.93
S20250122-CH003-00443,2025-01-22,Гродно,CH003,Корона,CUST_CH003,SKU_009,Деликатесы,37,1024.18
S20260223-CH002-02957,2026-02-23,Брест,CH002,Санта,CUST_CH002,SKU_OLD_012,Полуфабрикаты,80,608.53
S20260330-CH004-03684,2026-03-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,88,1211.76
S20260223-CH004-02969,2026-02-23,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,80,566.81
S20260302-CH004-03092,2026-03-02,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,33,423.07
S20250219-CH003-01003,2025-02-19,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,28,423.14
S20260218-CH003-02855,2026-02-18,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_001,Колбасы,49,627.08
S20260210-CH002-02670,2026-02-10,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,56,460.09
S20260118-CH001-02200,2026-01-18,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,48,1090.85
S20260309-CH001-03221,2026-03-09,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,5,119.46
S20250330-CH002-01822,2025-03-30,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,37,665.18
S20250319-CH004-01587,2025-03-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,33,389.81
S20260117-CH003-02191,2026-01-17,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,63,570.5
S20260311-CH004-03276,2026-03-11,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,60,717.94
S20250327-CH002-01760,2025-03-27,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,66,1095.82
S20260127-CH001-02387,2026-01-27,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,71,817.05
S20250318-CH002-01551,2025-03-18,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,41,633.42
S20260307-CH002-03190,2026-03-07,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,44,1058.67
S20250102-CH001-00025,2025-01-02,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,59,415.19
S20250324-CH001-01685,2025-03-24,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,30,783.58
S20250103-CH003-00058,2025-01-03,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,52,735.68
S20260205-CH001-02566,2026-02-05,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,68,805.1
S20250109-CH004-00191,2025-01-09,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,43,315.73
S20260113-CH003-02103,2026-01-13,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,62,1091.54
S20250329-CH002-01810,2025-03-29,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,65,770.91
S20250212-CH002-00855,2025-02-12,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,53,716.69
S20250209-CH001-00787,2025-02-09,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,59,730.58
S20250124-CH004-00493,2025-01-24,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,27,673.54
S20260318-CH002-03415,2026-03-18,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,28,661.75
S20260303-CH002-03105,2026-03-03,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,60,468.92
S20260224-CH004-02987,2026-02-24,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,71,492.36
S20250201-CH004-00641,2025-02-01,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,56,668.41
S20250101-CH001-00003,2025-01-01,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,51,657.57
S20260315-CH003-03354,2026-03-15,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,24,528.6
S20250322-CH001-01644,2025-03-22,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,46,547.91
S20250107-CH003-00142,2025-01-07,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,77,552.48
S20250328-CH001-01785,2025-03-28,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,28,751.03
S20250225-CH003-01137,2025-02-25,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,45,810.97
S20250131-CH001-00613,2025-01-31,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,52,621.16
S20260115-CH002-02139,2026-01-15,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,51,739.12
S20260215-CH002-02778,2026-02-15,Брест,CH002,Санта,CUST_CH002,SKU_OLD_001,Колбасы,60,683.44
S20260227-CH002-03047,2026-02-27,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,58,421.74
S20250212-CH004-00869,2025-02-12,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,40,346.55
S20260109-CH004-02037,2026-01-09,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,36,465.63
S20260209-CH003-02646,2026-02-09,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,86,786.37
S20250128-CH004-00569,2025-01-28,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,44,1010.63
S20260330-CH002-03670,2026-03-30,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,61,890.19
S20250129-CH001-00573,2025-01-29,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,52,676.37
S20260112-CH002-02075,2026-01-12,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,52,943.98
S20260317-CH003-03395,2026-03-17,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,43,572.45
S20260115-CH004-02153,2026-01-15,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,10,226.58
S20260214-CH002-02761,2026-02-14,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,49,717.98
S20250115-CH001-00290,2025-01-15,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,34,424.33
S20260331-CH002-03695,2026-03-31,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,38,1016.81
S20260214-CH002-02765,2026-02-14,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,28,725.2
S20250325-CH004-01724,2025-03-25,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,23,536.45
S20260122-CH002-02295,2026-01-22,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,53,586.46
S20260201-CH002-02484,2026-02-01,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,45,607.92
S20250309-CH003-01380,2025-03-09,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,35,429.15
S20260315-CH004-03359,2026-03-15,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,77,691.03
S20250326-CH001-01728,2025-03-26,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,11,153.28
S20250122-CH001-00427,2025-01-22,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,46,718.71
S20260301-CH001-03069,2026-03-01,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,48,1128.97
S20250320-CH002-01597,2025-03-20,Брест,CH002,Санта,CUST_CH002,SKU_001,Колбасы,79,927.51
S20250130-CH003-00603,2025-01-30,Гродно,CH003,Корона,CUST_CH003,SKU_009,Деликатесы,28,729.03
S20250211-CH004-00849,2025-02-11,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,40,312.41
S20250107-CH003-00138,2025-01-07,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,41,541.62
S20250305-CH002-01303,2025-03-05,Брест,CH002,Санта,CUST_CH002,SKU_001,Колбасы,42,500.74
S20260102-CH003-01889,2026-01-02,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,5,114.84
S20260315-CH004-03358,2026-03-15,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,30,426.77
S20260223-CH001-02948,2026-02-23,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,38,1022.81
S20250121-CH004-00424,2025-01-21,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,32,834.0
S20260211-CH002-02697,2026-02-11,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,62,560.92
S20260320-CH002-03469,2026-03-20,Брест,CH002,Санта,CUST_CH002,SKU_OLD_012,Полуфабрикаты,84,619.86
S20250129-CH002-00579,2025-01-29,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,45,679.67
S20250114-CH002-00279,2025-01-14,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,48,425.46
S20250108-CH001-00152,2025-01-08,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,65,531.11
S20260305-CH003-03158,2026-03-05,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,78,599.67
S20250119-CH004-00379,2025-01-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,34,889.72
S20260327-CH002-03623,2026-03-27,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,71,520.78
S20260129-CH004-02445,2026-01-29,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,64,588.82
S20260101-CH003-01865,2026-01-01,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,42,463.14
S20260116-CH003-02169,2026-01-16,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,34,518.98
S20260119-CH001-02216,2026-01-19,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,5,110.63
S20260212-CH003-02720,2026-02-12,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_005,Сосиски,66,757.41
S20250215-CH002-00921,2025-02-15,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,53,643.62
S20250205-CH003-00718,2025-02-05,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,52,787.71
S20260211-CH004-02704,2026-02-11,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,6,162.28
S20250120-CH002-00387,2025-01-20,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,63,977.17
S20250122-CH004-00447,2025-01-22,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,69,1005.53
S20260226-CH002-03025,2026-02-26,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,40,349.15
S20260330-CH004-03683,2026-03-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_OLD_005,Сосиски,77,909.18
S20260327-CH001-03611,2026-03-27,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,78,861.48
S20260205-CH001-02567,2026-02-05,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,67,952.89
S20260319-CH004-03450,2026-03-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,60,654.39
S20250107-CH004-00143,2025-01-07,Гомель,CH004,Гиппо,CUST_CH004,SKU_OLD_005,Сосиски,84,900.0
S20260119-CH003-02229,2026-01-19,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,12,274.56
S20250309-CH001-01376,2025-03-09,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,72,607.71
S20260216-CH001-02800,2026-02-16,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,62,472.47
S20260210-CH002-02668,2026-02-10,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,19,448.05
S20250123-CH001-00452,2025-01-23,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,55,689.53
S20250326-CH003-01741,2025-03-26,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,46,334.47
S20250220-CH001-01016,2025-02-20,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_001,Колбасы,66,765.01
S20260305-CH002-03151,2026-03-05,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,57,487.13
S20260211-CH003-02700,2026-02-11,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,31,438.73
S20260126-CH002-02368,2026-01-26,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,66,954.98
S20260320-CH004-03474,2026-03-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,32,396.07
S20260119-CH002-02221,2026-01-19,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,40,463.59
S20250320-CH002-01599,2025-03-20,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,58,975.19
S20260228-CH004-03065,2026-02-28,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,48,546.67
S20250206-CH002-00735,2025-02-06,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,38,501.69
S20250315-CH003-01507,2025-03-15,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,33,439.41
S20250123-CH001-00457,2025-01-23,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,58,459.02
S20250308-CH002-01365,2025-03-08,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,40,589.81
S20260221-CH002-02920,2026-02-21,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,41,562.12
S20250214-CH001-00899,2025-02-14,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_005,Сосиски,50,558.98
S20250321-CH002-01627,2025-03-21,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,57,532.0
S20250221-CH002-01051,2025-02-21,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,33,703.08
S20260304-CH002-03126,2026-03-04,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,52,667.53
S20250221-CH001-01040,2025-02-21,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,53,782.47
S20250323-CH003-01672,2025-03-23,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,36,563.25
S20260203-CH003-02537,2026-02-03,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,70,595.7
S20250322-CH001-01648,2025-03-22,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,10,230.97
S20250312-CH001-01430,2025-03-12,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,40,966.52
S20250307-CH004-01355,2025-03-07,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,21,487.28
S20250314-CH004-01496,2025-03-14,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,45,1194.66
S20250210-CH001-00804,2025-02-10,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,56,532.66
S20250325-CH001-01704,2025-03-25,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,58,757.33
S20250102-CH003-00037,2025-01-02,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,27,683.49
S20250304-CH003-01285,2025-03-04,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,61,907.49
S20250222-CH003-01078,2025-02-22,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,37,470.62
S20250223-CH004-01097,2025-02-23,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,83,1027.52
S20260225-CH003-03003,2026-02-25,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,58,835.79
S20250212-CH002-00856,2025-02-12,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,70,557.64
S20260312-CH002-03293,2026-03-12,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,86,690.49
S20250328-CH002-01788,2025-03-28,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,34,515.12
S20250305-CH001-01299,2025-03-05,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,17,445.27
S20250312-CH004-01448,2025-03-12,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,57,745.58
S20260110-CH001-02042,2026-01-10,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,87,933.56
S20250320-CH004-01616,2025-03-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,45,376.28
S20250105-CH004-00101,2025-01-05,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,60,458.83
